date,darshans,weekend,weekday,summer,temp_max,temp_min,humidity,rainfall,rolling_avg_8,google_trend_score,is_public_holiday,is_festival,is_brahmostavam,rolling_avg_7,day,month
2019-02-11,72256,0,0,0,31.5,22.5,71,0.2,66521.5,30,0,0,0,66179.71428571429,11,2
2019-02-12,84148,0,0,0,31.6,21.5,70,0.0,66939.25,28,0,1,0,67936.28571428571,12,2
2019-02-13,64007,0,1,0,31.4,19.2,69,0.0,69962.75,26,0,0,0,71642.71428571429,13,2
2019-02-14,61512,0,1,0,32.4,18.9,69,0.0,70688.25,21,0,0,0,71730.28571428571,14,2
2019-02-15,65987,0,1,0,33.3,20.8,66,0.0,70453.0,29,0,0,0,71894.14285714286,15,2
2019-02-16,73291,1,0,0,35.5,22.5,66,0.0,71155.75,23,0,0,0,71562.14285714286,16,2
2019-02-17,83349,1,0,0,36.0,23.5,66,0.0,71778.25,29,0,0,0,71602.57142857143,17,2
2019-02-18,75418,0,0,0,34.5,24.4,70,1.1,73070.875,29,0,0,0,72078.57142857143,18,2
2019-02-19,66712,0,0,0,34.2,24.5,70,0.3,72496.0,23,0,0,0,72530.28571428571,19,2
2019-02-20,67744,0,1,0,34.1,23.1,69,0.1,71803.0,27,0,0,0,70039.42857142857,20,2
2019-02-21,63379,0,1,0,33.5,21.3,65,0.0,69752.5,27,0,0,0,70573.28571428571,21,2
2019-02-22,62909,0,1,0,35.5,19.5,45,0.0,69674.0,35,0,0,0,70840.0,22,2
2019-02-23,80160,1,0,0,37.1,18.5,30,0.0,69848.625,30,0,0,0,70400.28571428571,23,2
2019-02-24,83771,1,0,0,37.4,20.0,39,0.0,71620.25,22,0,0,0,71381.57142857143,24,2
2019-02-25,73237,0,0,0,37.4,19.8,53,0.0,72930.25,27,0,0,0,71441.85714285714,25,2
2019-02-26,68259,0,0,0,37.0,20.9,61,0.0,71666.25,28,0,0,0,71130.28571428571,26,2
2019-02-27,62298,0,1,0,36.1,23.9,65,0.1,70771.375,24,0,0,0,71351.28571428571,27,2
2019-03-01,69277,0,1,0,33.9,25.0,76,2.7,70219.625,32,0,0,0,70573.28571428571,1,3
2019-03-02,74280,1,0,0,34.6,23.6,66,0.0,70411.25,31,0,0,0,71415.85714285714,2,3
2019-03-03,83628,1,0,0,35.2,22.8,65,0.0,71773.875,28,0,0,0,73040.28571428571,3,3
2019-03-04,77270,0,0,0,36.5,23.0,60,0.0,74363.75,31,1,1,0,73535.71428571429,4,3
2019-03-05,55837,0,0,0,37.5,24.0,57,0.0,74002.5,24,0,0,0,72607.0,5,3
2019-03-06,55009,0,1,0,39.9,25.7,55,0.0,70510.75,40,0,0,0,70121.28571428571,6,3
2019-03-07,57091,0,1,0,39.4,25.3,57,0.0,68232.25,33,0,0,0,68228.42857142857,7,3
2019-03-08,64541,0,1,0,37.1,25.5,63,0.0,66836.25,28,0,0,0,67484.57142857143,8,3
2019-03-09,78188,1,0,0,35.7,25.6,65,0.2,67116.625,33,0,0,0,66808.0,9,3
2019-03-10,84982,1,0,0,36.8,25.3,61,0.0,68230.5,28,0,0,0,67366.28571428571,10,3
2019-03-11,71210,0,0,0,36.9,24.6,58,0.0,69568.25,32,0,0,0,67559.71428571429,11,3
2019-03-12,63269,0,0,0,37.6,22.4,54,0.0,68016.0,33,0,0,0,66694.0,12,3
2019-03-13,66078,0,1,0,37.4,21.8,51,0.0,66265.875,24,0,0,0,67755.71428571429,13,3
2019-03-14,66989,0,1,0,37.8,21.3,42,0.0,67546.0,32,0,0,0,69337.0,14,3
2019-03-15,66566,0,1,0,37.5,21.8,33,0.0,69043.5,25,0,0,0,70751.0,15,3
2019-03-16,73707,1,0,0,36.0,21.2,54,0.0,70227.875,30,0,0,0,71040.28571428571,16,3
2019-03-17,85911,1,0,0,35.5,21.4,60,0.0,71373.625,30,0,0,0,70400.14285714286,17,3
2019-03-18,81296,0,0,0,36.6,22.9,59,0.0,72339.0,34,0,0,0,70532.85714285714,18,3
2019-03-20,69054,0,1,0,37.2,24.2,58,0.0,71878.25,28,0,0,0,71973.71428571429,20,3
2019-03-21,64631,0,1,0,37.7,23.6,55,0.0,71608.75,32,0,0,0,72800.14285714286,21,3
2019-04-08,62763,0,0,0,38.8,26.1,55,0.0,71779.0,19,0,0,0,72593.42857142857,8,4
2019-04-14,87623,1,0,0,39.7,24.7,55,0.0,71364.625,29,1,1,0,71989.71428571429,14,4
2019-06-05,70586,0,1,1,39.4,28.0,57,0.0,73943.875,65,1,0,0,74997.85714285714,5,6
2019-06-06,76419,0,1,1,40.7,28.6,53,0.0,74446.375,59,0,0,0,74552.0,6,6
2019-06-07,79703,0,1,1,40.6,28.4,57,0.0,74785.375,67,0,0,0,73196.0,7,6
2019-06-08,98044,1,0,1,40.4,29.2,52,0.9,74009.375,91,0,0,0,72968.42857142857,8,6
2019-06-09,76677,1,0,1,40.0,29.4,49,0.3,76102.875,74,0,0,0,77109.85714285714,9,6
2019-06-10,88173,0,0,1,40.1,29.8,45,0.0,77055.75,79,0,0,0,78830.71428571429,10,6
2019-06-11,86129,0,0,1,40.6,29.7,44,0.0,79998.5,82,0,0,0,82460.71428571429,11,6
2019-06-12,77526,0,1,1,38.3,29.5,45,0.1,82919.25,59,0,0,0,82247.28571428571,12,6
2019-06-13,68779,0,1,1,39.6,29.5,43,0.0,81657.125,59,0,0,0,83238.71428571429,13,6
2019-06-14,82518,0,1,1,39.8,29.4,42,0.0,81431.25,71,0,0,0,82147.28571428571,14,6
2019-06-15,90401,1,0,1,40.6,29.9,37,0.0,82193.625,66,0,0,0,82549.42857142857,15,6
2019-06-16,95560,1,0,1,40.5,30.1,39,0.0,83530.875,61,0,0,0,81457.57142857143,16,6
2019-06-17,86217,0,0,1,40.4,30.8,37,0.0,83220.375,61,0,1,0,84155.14285714286,17,6
2019-06-18,83840,0,0,1,39.1,30.4,39,0.0,84412.875,83,0,0,0,83875.71428571429,18,6
2019-06-19,81770,0,1,1,40.0,30.1,41,0.0,83871.25,65,0,0,0,83548.71428571429,19,6
2019-06-20,72326,0,1,1,39.7,28.8,45,0.4,83326.375,62,0,0,0,84155.0,20,6
2019-06-21,74816,0,1,1,37.9,29.4,44,0.0,82676.375,73,0,0,0,84661.71428571429,21,6
2019-06-22,87663,1,0,1,36.8,26.7,57,10.0,83431.0,64,0,0,0,83561.42857142857,22,6
2019-06-23,92559,1,0,1,39.6,26.1,64,5.1,84074.125,71,0,0,0,83170.28571428571,23,6
2019-06-24,82528,0,0,1,36.4,25.8,61,0.7,84343.875,81,0,0,0,82741.57142857143,24,6
2019-06-25,80064,0,0,1,36.2,26.2,65,2.3,82714.875,84,0,0,0,82214.57142857143,25,6
2019-06-26,81486,0,1,1,33.6,25.9,77,10.1,81945.75,75,0,0,0,81675.14285714286,26,6
2019-06-27,70021,0,1,1,36.8,25.8,65,3.4,81651.5,56,0,0,0,81634.57142857143,27,6
2019-06-28,71090,0,1,1,37.9,27.5,48,0.2,80182.875,81,0,0,0,81305.28571428571,28,6
2019-06-29,96239,1,0,1,37.6,27.5,48,0.0,80028.375,71,0,0,0,80773.0,29,6
2019-06-30,94155,1,0,1,35.8,28.6,50,0.0,82706.25,57,0,0,0,81998.14285714286,30,6
2019-07-01,83183,0,0,1,39.0,28.2,48,0.2,83517.75,70,0,0,0,82226.14285714286,1,7
2019-07-02,75275,0,0,1,38.5,27.7,48,0.4,82345.75,69,0,0,0,82319.71428571429,2,7
2019-07-03,61662,0,1,1,38.4,28.7,44,0.0,81439.125,77,0,0,0,81635.57142857143,3,7
2019-07-04,64363,0,1,1,40.2,28.7,44,0.0,79138.875,76,0,0,0,78803.57142857143,4,7
2019-07-05,72488,0,1,1,36.7,29.2,47,0.0,76998.5,100,0,0,0,77995.28571428571,5,7
2019-07-06,90620,1,0,1,37.8,29.3,45,0.0,77306.875,74,0,0,0,78195.0,6,7
2019-07-07,93647,1,0,1,39.9,29.0,41,0.0,79748.125,72,0,0,0,77392.28571428571,7,7
2019-07-08,85649,0,0,1,38.9,28.2,41,0.0,79424.125,91,0,0,0,77319.71428571429,8,7
2019-07-09,77555,0,0,1,38.3,28.7,43,0.0,78360.875,94,0,0,0,77672.0,9,7
2019-07-10,70028,0,1,1,38.9,26.8,47,0.0,77657.375,59,0,0,0,77997.71428571429,10,7
2019-07-11,71035,0,1,1,38.7,28.3,48,0.1,77001.5,81,0,0,0,79192.85714285714,11,7
2019-07-12,70669,0,1,1,39.0,27.0,49,0.2,78173.125,97,0,0,0,80146.0,12,7
2019-07-13,90025,1,0,1,38.0,25.3,58,1.3,78961.375,91,0,0,0,79886.14285714286,13,7
2019-07-14,89376,1,0,1,35.9,25.8,60,0.7,81153.5,90,0,0,0,79801.14285714286,14,7
2019-07-15,74912,0,0,1,36.2,25.5,62,1.1,80998.0,88,0,0,0,79191.0,15,7
2019-07-16,37146,0,0,1,36.2,25.5,62,11.6,78656.125,78,0,0,0,77657.14285714286,16,7
2019-07-17,67348,0,1,1,35.3,26.3,61,3.1,72593.25,67,0,0,0,71884.42857142857,17,7
2019-07-18,72232,0,1,1,35.1,25.9,73,20.2,71317.375,81,0,0,0,71501.57142857143,18,7
2019-07-19,78325,0,1,1,31.9,25.5,78,3.4,71592.875,75,0,0,0,71672.57142857143,19,7
2019-07-21,91698,1,0,1,33.9,25.5,77,5.8,72504.125,85,0,0,0,72766.28571428571,21,7
2019-07-22,83864,0,0,1,30.8,24.7,83,55.3,75132.75,85,0,0,0,73005.28571428571,22,7
2019-07-23,81022,0,0,1,31.7,24.7,78,1.7,74362.625,88,0,0,0,72217.85714285714,23,7
2019-07-24,74105,0,1,1,33.4,24.7,72,1.3,73318.375,89,0,0,0,73090.71428571429,24,7
2019-07-25,72219,0,1,1,33.4,25.1,75,0.5,73217.5,81,0,0,0,78370.57142857143,25,7
2019-07-26,74262,0,1,1,32.6,25.7,72,2.3,77601.625,80,0,0,0,79066.42857142857,26,7
2019-07-27,92026,1,0,1,34.4,24.8,67,0.0,78465.875,88,0,0,0,79356.42857142857,27,7
2019-07-28,91634,1,0,1,32.8,25.6,65,0.1,80940.125,72,0,0,0,81313.71428571429,28,7
2019-07-29,86372,0,0,1,33.4,25.4,61,0.0,82603.75,68,0,0,0,81304.57142857143,29,7
2019-07-30,78212,0,0,1,34.0,25.4,59,0.0,81938.0,76,0,0,0,81662.85714285714,30,7
2019-07-31,65715,0,1,1,35.9,25.1,53,0.0,81231.5,57,0,0,0,81261.42857142857,31,7
2019-08-01,66612,0,1,0,35.7,27.2,53,0.0,79318.125,81,0,0,0,80062.85714285714,1,8
2019-08-02,68507,0,1,0,33.4,27.2,56,0.2,78381.5,66,0,0,0,79261.85714285714,2,8
2019-08-03,81234,1,0,0,35.2,27.5,49,0.0,77917.5,83,0,0,0,78439.71428571429,3,8
2019-08-04,91310,1,0,0,37.5,27.7,47,0.0,78789.0,62,0,0,0,76898.0,4,8
2019-08-05,78624,0,0,0,31.3,26.7,65,2.1,78699.5,57,0,0,0,76851.71428571429,5,8
2019-08-06,74565,0,0,0,31.4,26.5,66,1.9,77073.25,61,0,0,0,75744.85714285714,6,8
2019-08-07,70968,0,1,0,36.4,26.2,54,0.2,75597.375,69,0,0,0,75223.85714285714,7,8
2019-08-08,74770,0,1,0,36.1,27.8,54,0.6,74691.875,63,0,0,0,75974.28571428571,8,8
2019-08-09,68681,0,1,0,35.2,26.7,54,0.4,75823.75,69,0,1,0,77139.71428571429,9,8
2019-08-10,90623,1,0,0,35.9,27.6,51,0.0,76082.375,76,0,0,0,77164.57142857143,10,8
2019-08-11,100372,1,0,0,36.7,28.4,48,0.0,78846.875,80,0,0,0,78505.85714285714,11,8
2019-08-12,92291,0,0,0,37.6,27.4,49,0.0,81239.125,86,1,0,0,79800.42857142857,12,8
2019-08-13,84025,0,0,0,37.9,26.7,58,0.6,81361.75,68,0,0,0,81752.85714285714,13,8
2019-08-14,78667,0,1,0,37.8,25.8,67,9.6,82036.875,60,0,0,0,83104.28571428571,14,8
2019-08-15,82609,0,1,0,34.8,25.6,70,1.6,82549.625,74,1,1,0,84204.14285714286,15,8
2019-08-16,80957,0,1,0,35.2,25.7,68,10.2,84004.75,65,0,0,0,85324.0,16,8
2019-08-17,91087,1,0,0,33.5,25.1,78,13.6,84778.125,66,0,0,0,87077.71428571429,17,8
2019-08-18,95722,1,0,0,31.0,24.3,83,11.4,87578.875,66,0,0,0,87144.0,18,8
2019-08-19,82575,0,0,0,32.1,24.9,79,6.3,88216.25,73,0,0,0,86479.71428571429,19,8
2019-08-20,81315,0,0,0,32.5,24.7,81,12.5,85991.625,62,0,0,0,85091.71428571429,20,8
2019-08-21,73256,0,1,0,32.1,25.3,74,1.3,84619.625,66,0,0,0,84704.57142857143,21,8
2019-08-22,74438,0,1,0,30.8,24.8,76,2.6,83273.5,54,0,0,0,83931.57142857143,22,8
2019-08-23,78020,0,1,0,31.5,24.5,72,0.3,82744.875,55,0,1,0,82764.28571428571,23,8
2019-08-24,91583,1,0,0,32.8,25.3,71,5.2,82171.25,62,1,0,0,82344.71428571429,24,8
2019-08-25,85004,1,0,0,33.8,24.6,70,0.1,83499.5,45,0,0,0,82415.57142857143,25,8
2019-08-26,73574,0,0,0,34.0,25.3,66,0.6,82739.125,61,0,0,0,80884.42857142857,26,8
2019-08-27,73619,0,0,0,34.6,25.1,67,0.4,79970.625,49,0,0,0,79598.57142857143,27,8
2019-08-28,67560,0,1,0,34.3,25.1,69,0.9,78851.125,68,0,0,0,78499.14285714286,28,8
2019-08-29,66922,0,1,0,35.2,25.0,69,5.1,77131.75,65,0,0,0,77685.42857142857,29,8
2019-08-30,58725,0,1,0,34.4,25.3,66,0.6,76340.0,59,0,0,0,76611.71428571429,30,8
2019-08-31,66874,1,0,0,33.5,25.8,63,1.4,74375.875,76,0,0,0,73855.28571428571,31,8
2019-09-01,77311,1,0,0,31.9,25.1,80,3.1,72982.625,73,0,0,0,70325.42857142857,1,9
2019-09-02,80406,0,0,0,31.7,24.7,76,2.0,71198.625,38,0,1,0,69226.42857142857,2,9
2019-09-03,63580,0,0,0,31.6,25.5,67,0.4,70623.875,56,0,0,0,70202.42857142857,3,9
2019-09-04,64258,0,1,0,31.1,25.3,73,2.5,69374.625,53,0,0,0,68768.28571428571,4,9
2019-09-05,66622,0,1,0,34.2,25.0,60,0.7,68204.5,62,0,0,0,68296.57142857143,5,9
2019-09-06,65089,0,1,0,35.4,26.9,53,0.0,68087.25,64,0,0,0,68253.71428571429,6,9
2019-09-07,79820,1,0,0,36.6,26.1,51,0.1,67858.125,54,0,0,0,69162.85714285714,7,9
2019-09-08,77587,1,0,0,36.4,26.6,52,0.1,70495.0,66,0,0,0,71012.28571428571,8,9
2019-09-09,73714,0,0,0,36.2,26.7,56,1.5,71834.125,76,0,0,0,71051.71428571429,9,9
2019-09-10,71232,0,0,0,37.0,24.8,60,4.4,71384.5,60,1,0,0,70095.71428571429,10,9
2019-09-11,67502,0,1,0,34.7,24.6,70,7.3,70237.75,64,0,0,0,71188.85714285714,11,9
2019-09-12,69727,0,1,0,35.4,24.4,73,5.9,70728.0,62,0,0,0,71652.28571428571,12,9
2019-09-13,77032,0,1,0,34.5,25.0,73,2.7,71411.625,60,0,0,0,72095.85714285714,13,9
2019-09-14,87623,1,0,0,33.8,24.5,71,3.9,72712.875,76,0,0,0,73802.0,14,9
2019-09-15,91524,1,0,0,34.3,24.9,69,0.8,75529.625,53,0,0,0,74916.71428571429,15,9
2019-09-16,74017,0,0,0,33.8,24.6,74,12.9,76992.625,77,0,0,0,76907.71428571429,16,9
2019-09-17,75670,0,0,0,30.2,24.9,82,6.7,76546.375,66,0,0,0,76951.0,17,9
2019-09-18,70897,0,1,0,29.9,24.2,86,14.6,76790.875,67,0,0,0,77585.0,18,9
2019-09-19,76293,0,1,0,30.2,23.9,87,22.4,76749.0,58,0,0,0,78070.0,19,9
2019-09-20,76344,0,1,0,30.2,24.0,86,4.4,77847.875,57,0,0,0,79008.0,20,9
2019-09-21,86689,1,0,0,30.8,24.6,85,4.3,78675.0,66,0,0,0,78909.71428571429,21,9
2019-09-22,88789,1,0,0,30.1,24.3,85,19.2,79882.125,73,0,0,0,78776.28571428571,22,9
2019-09-23,57767,0,0,0,30.1,24.2,88,30.7,80027.875,63,0,0,0,78385.57142857143,23,9
2019-09-24,78125,0,0,0,31.0,23.4,86,8.5,75808.25,64,0,0,0,76064.14285714286,24,9
2019-09-25,79519,0,1,0,29.6,24.3,88,9.9,76321.75,66,0,0,0,76414.85714285714,25,9
2019-09-27,75279,0,1,0,31.2,24.3,83,0.5,76802.875,54,0,0,0,77646.57142857143,27,9
2019-09-28,88320,1,0,0,30.7,23.6,81,0.8,77350.625,66,0,0,0,77501.71428571429,28,9
2019-09-29,86477,1,0,0,30.7,24.1,81,0.3,78854.0,55,0,1,0,79212.57142857143,29,9
2019-09-30,65028,0,0,0,30.9,23.9,80,0.3,80120.625,51,0,1,1,79182.28571428571,30,9
2019-10-02,91876,0,1,0,33.3,23.4,75,1.6,77413.0,54,1,1,1,75787.85714285714,2,10
2019-10-03,52260,0,1,0,32.9,24.8,80,7.4,77798.875,42,0,1,1,80660.57142857143,3,10
2019-10-04,84639,0,1,0,32.7,23.5,82,15.7,77110.5,60,0,1,1,76965.57142857143,4,10
2019-10-05,92511,1,0,0,31.4,23.5,79,2.2,77924.75,68,0,1,1,77697.0,5,10
2019-10-06,85130,1,0,0,31.9,23.7,75,1.9,79548.75,70,0,1,1,80158.71428571429,6,10
2019-10-07,105298,0,0,0,32.3,24.0,79,11.2,80780.125,67,0,1,1,79703.0,7,10
2019-10-08,94147,0,0,0,31.9,23.0,78,4.5,82902.375,69,1,1,1,82391.71428571429,8,10
2019-10-09,83147,0,1,0,31.4,23.7,80,1.8,83861.125,82,0,0,0,86551.57142857143,9,10
2019-10-10,84490,0,1,0,31.8,23.7,78,1.1,86126.0,70,0,0,0,85304.57142857143,10,10
2019-10-11,78012,0,1,0,31.6,24.5,79,2.8,85202.75,80,0,0,0,89908.85714285714,11,10
2019-10-12,101371,1,0,0,31.5,24.3,81,3.4,88421.75,80,0,0,0,88962.14285714286,12,10
2019-10-13,103310,1,0,0,32.2,24.1,81,3.0,90513.25,69,0,0,0,90227.85714285714,13,10
2019-10-14,92736,0,0,0,31.5,23.1,80,1.3,91863.125,60,0,0,0,92825.0,14,10
2019-10-15,86715,0,0,0,30.0,23.6,85,8.8,92813.875,60,0,0,0,91030.42857142857,15,10
2019-10-16,78311,0,1,0,28.0,23.6,92,9.0,90491.0,57,0,0,0,89968.71428571429,16,10
2019-10-17,70661,0,1,0,28.0,23.3,91,11.0,88511.5,55,0,0,0,89277.85714285714,17,10
2019-10-18,71085,0,1,0,29.2,23.2,89,14.5,86950.75,52,0,0,0,87302.28571428571,18,10
2019-10-19,93180,1,0,0,28.8,23.3,90,4.6,85275.125,60,0,0,0,86312.71428571429,19,10
2019-10-20,83343,1,0,0,28.7,23.4,91,14.4,87171.125,64,0,0,0,85142.57142857143,20,10
2019-10-21,66025,0,0,0,26.8,23.3,93,14.5,84917.625,57,0,0,0,82290.14285714286,21,10
2019-10-22,61958,0,0,0,26.4,23.2,93,17.6,80257.0,56,0,0,0,78474.28571428571,22,10
2019-10-23,60449,0,1,0,29.8,22.8,86,25.2,76409.75,51,0,0,0,74937.57142857143,23,10
2019-10-24,60698,0,1,0,28.7,23.8,88,11.7,73126.5,54,0,0,0,72385.85714285714,24,10
2019-10-25,56955,0,1,0,30.0,24.0,87,5.5,70924.875,48,0,0,0,70962.57142857143,25,10
2019-10-26,77238,1,0,0,28.6,23.7,89,2.2,69211.625,62,0,0,0,68944.0,26,10
2019-10-27,75287,1,0,0,29.5,23.1,87,5.3,69980.75,74,1,1,0,66666.57142857143,27,10
2019-10-28,81618,0,0,0,29.4,23.1,87,4.9,67744.125,83,0,0,0,65515.71428571428,28,10
2019-10-29,78885,0,0,0,27.1,23.3,93,15.8,67528.5,66,0,0,0,67743.28571428571,29,10
2019-10-30,72554,0,1,0,26.0,23.3,94,20.7,69136.0,100,0,0,0,70161.42857142857,30,10
2019-10-31,74533,0,1,0,27.7,23.4,90,9.9,70460.5,89,0,0,0,71890.71428571429,31,10
2019-11-01,67243,0,1,0,30.4,22.7,86,2.2,72221.0,80,0,0,0,73867.14285714286,1,11
2019-11-02,85662,1,0,0,29.6,21.9,87,1.8,73039.125,82,0,0,0,75336.85714285714,2,11
2019-11-03,83657,1,0,0,30.4,22.6,82,0.0,76627.5,80,0,0,0,76540.28571428571,3,11
2019-11-04,66149,0,0,0,30.8,20.1,77,0.0,77429.875,80,0,0,0,77736.0,4,11
2019-11-05,64451,0,0,0,31.5,21.4,76,0.0,76287.625,60,0,0,0,75526.14285714286,5,11
2019-11-06,65024,0,1,0,31.1,21.9,76,0.1,74141.75,78,0,0,0,73464.14285714286,6,11
2019-11-07,65693,0,1,0,31.1,23.3,78,0.7,72409.125,75,0,0,0,72388.42857142857,7,11
2019-11-08,64670,0,1,0,32.1,23.2,74,1.2,71551.5,68,0,0,0,71125.57142857143,8,11
2019-11-09,84351,1,0,0,31.9,24.1,74,0.5,70318.625,73,0,0,0,70758.0,9,11
2019-11-10,82593,1,0,0,32.0,23.3,74,0.0,72457.125,61,1,0,0,70570.71428571429,10,11
2019-11-11,70319,0,0,0,30.5,21.4,73,0.2,72073.5,89,0,0,0,70418.71428571429,11,11
2019-11-12,69350,0,0,0,30.5,22.2,78,0.2,70406.25,90,1,0,0,71014.42857142857,12,11
2019-11-13,59438,0,1,0,28.7,22.5,79,1.5,70806.375,76,0,0,0,71714.28571428571,13,11
2019-11-14,60618,0,1,0,28.6,23.1,86,7.1,70179.75,78,0,0,0,70916.28571428571,14,11
2019-11-15,68159,0,1,0,27.7,23.2,91,7.9,69629.0,89,0,0,0,70191.28571428571,15,11
2019-11-16,85526,1,0,0,29.9,23.1,82,0.6,69937.25,68,0,0,0,70689.71428571429,16,11
2019-11-17,81872,1,0,0,29.4,20.6,84,3.4,72544.25,79,0,0,0,70857.57142857143,17,11
2019-11-18,71691,0,0,0,29.5,23.1,89,1.8,72234.375,90,0,0,0,70754.57142857143,18,11
2019-11-19,70587,0,0,0,29.0,23.7,90,5.5,70871.625,69,0,0,0,70950.57142857143,19,11
2019-11-20,59985,0,1,0,27.5,23.1,92,7.9,70905.125,72,0,0,0,71127.28571428571,20,11
2019-11-21,65249,0,1,0,28.5,22.9,84,4.4,69734.5,83,0,0,0,71205.42857142857,21,11
2019-11-22,69696,0,1,0,29.1,22.1,79,0.0,70460.875,62,0,0,0,71867.0,22,11
2019-11-23,82483,1,0,0,29.3,21.6,79,0.0,71595.625,66,0,0,0,72086.57142857143,23,11
2019-11-24,91551,1,0,0,29.4,20.6,78,0.0,73386.125,67,0,0,0,71651.85714285714,24,11
2019-11-25,73350,0,0,0,28.9,21.4,77,0.2,74139.25,72,0,0,0,73034.57142857143,25,11
2019-11-26,67835,0,0,0,29.2,22.3,76,0.7,73074.0,48,0,0,0,73271.57142857143,26,11
2019-11-27,64394,0,1,0,27.4,23.2,87,5.8,72592.0,54,0,0,0,72878.42857142857,27,11
2019-11-28,65409,0,1,0,26.6,23.2,93,7.0,71817.875,49,0,0,0,73508.28571428571,28,11
2019-11-29,72226,0,1,0,28.5,23.2,89,3.7,72495.875,51,0,0,0,73531.14285714286,29,11
2019-11-30,76395,1,0,0,27.5,22.9,93,13.8,73368.0,49,0,0,0,73892.57142857143,30,11
2019-12-01,85511,1,0,0,26.5,22.7,96,49.5,74205.375,59,0,0,0,73022.85714285714,1,12
2019-12-02,80474,0,0,0,26.8,22.6,92,10.8,74583.875,51,0,0,0,72160.0,2,12
2019-12-03,65903,0,0,0,25.2,22.4,89,1.9,73199.25,49,0,0,0,73177.71428571429,3,12
2019-12-04,60737,0,1,0,27.7,21.9,81,0.5,72268.375,52,0,0,0,72901.71428571429,4,12
2019-12-05,60634,0,1,0,26.5,20.9,83,2.2,71381.125,50,0,0,0,72379.28571428571,5,12
2019-12-06,65400,0,1,0,26.5,20.6,79,0.2,70911.125,48,0,0,0,71697.14285714286,6,12
2019-12-07,84042,1,0,0,26.3,20.8,90,15.1,70910.0,45,0,0,0,70722.0,7,12
2019-12-08,83973,1,0,0,26.9,21.8,86,3.6,72387.0,47,0,0,0,71814.42857142857,8,12
2019-12-09,77331,0,0,0,26.6,20.7,85,1.0,73334.25,52,0,0,0,71594.71428571429,9,12
2019-12-10,60901,0,0,0,26.2,20.1,84,0.9,72311.75,51,0,0,0,71145.71428571429,10,12
2019-12-11,57607,0,1,0,27.5,20.1,80,0.0,69865.125,52,0,0,0,70431.14285714286,11,12
2019-12-12,66714,0,1,0,27.3,19.2,83,0.9,68828.125,41,0,0,0,69984.0,12,12
2019-12-13,71152,0,1,0,27.6,20.1,85,2.5,69575.25,59,0,0,0,70852.57142857143,13,12
2019-12-15,90685,1,0,0,27.2,21.0,85,0.3,70890.0,54,0,0,0,71674.28571428571,15,12
2019-12-16,66597,0,0,0,26.3,21.5,92,8.2,74050.625,62,0,0,0,72623.28571428571,16,12
2019-12-17,70071,0,0,0,27.4,20.6,82,0.3,71870.0,54,0,0,0,70141.0,17,12
2019-12-18,68425,0,1,0,27.1,20.0,84,1.2,70132.25,51,0,0,0,69103.85714285714,18,12
2019-12-19,66537,0,1,0,27.4,20.7,82,0.1,69019.0,50,0,0,0,70178.71428571429,19,12
2019-12-20,66996,0,1,0,27.4,19.6,85,1.4,69723.5,53,0,0,0,71454.42857142857,20,12
2019-12-21,76368,1,0,0,27.8,21.3,85,0.5,70897.125,70,0,0,0,71494.71428571429,21,12
2019-12-22,85869,1,0,0,27.0,20.0,81,0.1,72103.875,65,0,0,0,72239.85714285714,22,12
2019-12-23,78349,0,0,0,26.8,18.2,80,0.0,73943.5,71,0,0,0,71551.85714285714,23,12
2019-12-24,76705,0,0,0,26.3,20.7,83,0.2,72401.5,58,0,0,0,73230.71428571429,24,12
2019-12-25,64818,0,1,0,27.1,20.7,82,0.4,73665.0,67,1,0,0,74178.42857142857,25,12
2019-12-26,43542,0,1,0,27.3,19.1,81,0.2,73008.375,74,0,0,0,73663.14285714286,26,12
2019-12-27,64752,0,1,0,27.7,19.7,79,0.0,69898.0,66,0,0,0,70378.14285714286,27,12
2019-12-28,80805,1,0,0,27.5,19.5,82,0.6,69674.875,64,0,0,0,70057.57142857143,28,12
2019-12-29,88262,1,0,0,27.7,20.2,81,0.6,71401.0,78,0,0,0,70691.42857142857,29,12
2019-12-30,72128,0,0,0,26.3,21.2,86,1.5,72887.75,54,0,0,0,71033.28571428571,30,12
2019-12-31,78460,0,0,0,26.7,20.8,88,1.9,71170.125,39,0,0,0,70144.57142857143,31,12
2020-01-01,86422,0,1,0,26.7,22.3,89,5.3,71184.0,54,0,0,0,70395.28571428571,1,1
2020-01-02,60328,0,1,0,27.4,22.4,91,2.4,72398.625,63,0,0,0,73481.57142857143,2,1
2020-01-03,62355,0,1,0,29.5,22.6,86,0.9,71837.375,57,0,0,0,75879.57142857143,3,1
2020-01-04,79632,1,0,0,30.0,22.5,83,2.8,74189.0,49,0,0,0,75537.14285714286,4,1
2020-01-06,84160,0,0,0,26.5,22.3,92,7.3,76049.0,67,0,0,0,75369.57142857143,6,1
2020-01-07,90578,0,0,0,26.9,21.3,87,3.7,76468.375,59,0,0,0,74783.57142857143,7,1
2020-01-08,70534,0,1,0,27.7,20.8,84,0.3,76757.875,58,0,0,0,77419.28571428571,8,1
2020-01-09,65677,0,1,0,29.0,19.5,79,0.0,76558.625,50,0,0,0,76287.0,9,1
2020-01-10,64160,0,1,0,27.2,18.7,80,0.0,74960.75,50,0,0,0,73323.42857142857,10,1
